/home/alex/git/intfeat/.venv/lib/python3.12/site-packages/joblib/_multiprocessing_helpers.py:44: UserWarning: [Errno 13] Permission denied.  joblib will operate in serial mode
  warnings.warn("%s.  joblib will operate in serial mode" % (e,))

===== Variant: bspline_integer_basis =====
Loaded rows [0, 400000) in 7.8s
Loaded rows [400000, 800000) in 8.9s
Tuning rows: train=400000 val=400000 (full train=400000, full val=400000)
[I 2026-02-19 11:36:37,899] A new study created in RDB with name: qcap_large_token_400k_bspline_integer_basis
Study 'qcap_large_token_400k_bspline_integer_basis': completed_before=0, target=100, running_now=100
/home/alex/git/intfeat/.venv/lib/python3.12/site-packages/torch/cuda/__init__.py:182: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at /pytorch/c10/cuda/CUDAFunctions.cpp:109.)
  return torch._C._cuda_getDeviceCount() > 0
[I 2026-02-19 15:29:37,282] Trial 32 finished with value: 0.4731262309549952 and parameters: {'lr': 0.0014342307514668548, 'weight_decay': 3.093372526424054e-06}. Best is trial 12 with value: 0.473108965717916.
[I 2026-02-19 15:34:41,078] Trial 33 finished with value: 0.47310496760521803 and parameters: {'lr': 0.0016430774108767156, 'weight_decay': 8.159112238312628e-07}. Best is trial 33 with value: 0.47310496760521803.
[I 2026-02-19 15:38:48,976] Trial 34 finished with value: 0.4742394394816093 and parameters: {'lr': 0.00263565151699879, 'weight_decay': 8.602073884153757e-07}. Best is trial 33 with value: 0.47310496760521803.
[I 2026-02-19 15:42:54,454] Trial 35 finished with value: 0.4757615273545299 and parameters: {'lr': 0.0005724148717785321, 'weight_decay': 3.0088075429426916e-05}. Best is trial 33 with value: 0.47310496760521803.
[I 2026-02-19 15:47:00,735] Trial 36 finished with value: 0.4759618922774315 and parameters: {'lr': 0.003917453154792909, 'weight_decay': 3.0147597114822027e-06}. Best is trial 33 with value: 0.47310496760521803.
[I 2026-02-19 15:51:07,530] Trial 37 finished with value: 0.4749954756554959 and parameters: {'lr': 0.0008940898752515058, 'weight_decay': 6.867691807016495e-05}. Best is trial 33 with value: 0.47310496760521803.
[I 2026-02-19 15:55:16,514] Trial 38 finished with value: 0.473106471207626 and parameters: {'lr': 0.0015030455365057942, 'weight_decay': 8.479019287489959e-08}. Best is trial 33 with value: 0.47310496760521803.
[I 2026-02-19 15:59:24,730] Trial 39 finished with value: 0.4744826485087933 and parameters: {'lr': 0.002772936872523807, 'weight_decay': 8.112865481092692e-08}. Best is trial 33 with value: 0.47310496760521803.
[I 2026-02-19 16:03:31,517] Trial 40 finished with value: 0.48433622483194044 and parameters: {'lr': 0.006387690358077287, 'weight_decay': 1.928617301437188e-07}. Best is trial 33 with value: 0.47310496760521803.
[I 2026-02-19 16:07:39,258] Trial 41 finished with value: 0.4731155445915323 and parameters: {'lr': 0.0016129947740898508, 'weight_decay': 2.9273050994593342e-08}. Best is trial 33 with value: 0.47310496760521803.
[I 2026-02-19 16:11:46,002] Trial 42 finished with value: 0.47357451410026974 and parameters: {'lr': 0.0021741585931487305, 'weight_decay': 1.9725393705349004e-08}. Best is trial 33 with value: 0.47310496760521803.
[I 2026-02-19 16:15:50,611] Trial 43 finished with value: 0.47311914297128993 and parameters: {'lr': 0.0016387883295672534, 'weight_decay': 2.434192493355199e-08}. Best is trial 33 with value: 0.47310496760521803.
[I 2026-02-19 16:19:58,028] Trial 44 finished with value: 0.4736546955173058 and parameters: {'lr': 0.0009098451903407084, 'weight_decay': 1.0430769254561644e-07}. Best is trial 33 with value: 0.47310496760521803.
[I 2026-02-19 16:24:01,484] Trial 45 finished with value: 0.4746924904471656 and parameters: {'lr': 0.0006703399693062628, 'weight_decay': 4.0352565307704386e-08}. Best is trial 33 with value: 0.47310496760521803.
[I 2026-02-19 16:28:10,085] Trial 46 finished with value: 0.473103123306088 and parameters: {'lr': 0.0014175304981672466, 'weight_decay': 2.2294630459889717e-07}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 16:32:14,973] Trial 47 finished with value: 0.47314272674931396 and parameters: {'lr': 0.001262231143848418, 'weight_decay': 1.0031625303897097e-08}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 16:36:21,520] Trial 48 finished with value: 0.47757329042961444 and parameters: {'lr': 0.004346450644988553, 'weight_decay': 2.2469166761439455e-07}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 16:40:27,679] Trial 49 finished with value: 0.47340173431957977 and parameters: {'lr': 0.002067749899329768, 'weight_decay': 8.685470252499888e-07}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 16:44:34,098] Trial 50 finished with value: 0.4750482318637265 and parameters: {'lr': 0.0031209856271072105, 'weight_decay': 8.892079955858504e-08}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 16:48:54,160] Trial 51 finished with value: 0.473116980534622 and parameters: {'lr': 0.0016885133003077877, 'weight_decay': 1.564678206629761e-07}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 16:53:02,548] Trial 52 finished with value: 0.47340299587257717 and parameters: {'lr': 0.0010197219259685019, 'weight_decay': 2.730275793209246e-08}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 16:57:09,104] Trial 53 finished with value: 0.4731112458199299 and parameters: {'lr': 0.001335283502684127, 'weight_decay': 7.100722090517562e-07}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 17:01:14,563] Trial 54 finished with value: 0.47313293036530046 and parameters: {'lr': 0.001267935593480996, 'weight_decay': 8.854874483229507e-07}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 17:05:22,933] Trial 55 finished with value: 0.47394589291898387 and parameters: {'lr': 0.0024703077012844113, 'weight_decay': 2.0882129963178698e-06}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 17:09:26,818] Trial 56 finished with value: 0.486895278773142 and parameters: {'lr': 0.0001970256274929137, 'weight_decay': 2.923652285029071e-07}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 17:13:32,580] Trial 57 finished with value: 0.492525858241127 and parameters: {'lr': 0.0007877591278702463, 'weight_decay': 0.002636655632781588}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 17:17:40,736] Trial 58 finished with value: 0.47319848564150424 and parameters: {'lr': 0.0011643084143138748, 'weight_decay': 6.388852376698917e-07}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 17:21:47,961] Trial 59 finished with value: 0.47319122356209553 and parameters: {'lr': 0.001880011147320818, 'weight_decay': 1.30289385683117e-06}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 17:25:56,437] Trial 60 finished with value: 0.47310581617142233 and parameters: {'lr': 0.0014029910808008904, 'weight_decay': 1.3429853160719797e-07}. Best is trial 46 with value: 0.473103123306088.
[I 2026-02-19 17:30:01,988] Trial 61 finished with value: 0.4731061561782133 and parameters: {'lr': 0.0013736826440468202, 'weight_decay': 3.2938817869579825e-07}. Best is trial 46 with value: 0.473103123306088.
