/home/alex/git/intfeat/.venv/lib/python3.12/site-packages/joblib/_multiprocessing_helpers.py:44: UserWarning: [Errno 13] Permission denied.  joblib will operate in serial mode
  warnings.warn("%s.  joblib will operate in serial mode" % (e,))

===== Variant: hybrid_bspline_sl =====
Loaded rows [0, 2000000) in 42.4s
Loaded rows [2000000, 2400000) in 10.8s
Tuning rows: train=2000000 val=400000 (full train=2000000, full val=400000)
[I 2026-02-22 22:45:44,051] A new study created in RDB with name: criteo_head2m_hybrid_i5_inverse_square_fixed_hybrid_bspline_sl
Study 'criteo_head2m_hybrid_i5_inverse_square_fixed_hybrid_bspline_sl': completed_before=0, target=100, running_now=100
/home/alex/git/intfeat/.venv/lib/python3.12/site-packages/torch/cuda/__init__.py:182: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at /pytorch/c10/cuda/CUDAFunctions.cpp:109.)
  return torch._C._cuda_getDeviceCount() > 0
[I 2026-02-23 08:48:52,165] Trial 47 finished with value: 0.4522311457869953 and parameters: {'lr': 0.000920831876205112, 'weight_decay': 4.3383530664974944e-07}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 09:01:49,530] Trial 48 finished with value: 0.453524693743153 and parameters: {'lr': 0.00045865396949692594, 'weight_decay': 2.219021288135817e-06}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 09:14:54,888] Trial 49 finished with value: 0.4527917463857327 and parameters: {'lr': 0.0005801975913243834, 'weight_decay': 4.0877971151860846e-07}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 09:28:15,645] Trial 50 finished with value: 0.4550450813828314 and parameters: {'lr': 0.0002995702962708524, 'weight_decay': 1.2497463332009936e-05}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 09:41:26,398] Trial 51 finished with value: 0.4522638519907526 and parameters: {'lr': 0.0009639187194974019, 'weight_decay': 1.6150342079701399e-07}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 09:54:29,552] Trial 52 finished with value: 0.45227476609444306 and parameters: {'lr': 0.0009955207463195788, 'weight_decay': 1.220392694220663e-06}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 10:07:25,038] Trial 53 finished with value: 0.4525600759122169 and parameters: {'lr': 0.0006567192181082188, 'weight_decay': 1.6122358180828798e-08}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 10:20:21,065] Trial 54 finished with value: 0.4526536274732888 and parameters: {'lr': 0.0012362170134512923, 'weight_decay': 3.0772590768930476e-07}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 10:33:06,160] Trial 55 finished with value: 0.4522563064004692 and parameters: {'lr': 0.000885830536415457, 'weight_decay': 4.4455669738349476e-08}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 10:46:01,142] Trial 56 finished with value: 0.5177403822735804 and parameters: {'lr': 0.009827674611457336, 'weight_decay': 1.807134036919365e-08}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 10:58:47,724] Trial 57 finished with value: 0.4536449265958628 and parameters: {'lr': 0.0015324135365524065, 'weight_decay': 4.627239799025004e-08}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 11:11:44,203] Trial 58 finished with value: 0.4523386920186401 and parameters: {'lr': 0.0007558110705860804, 'weight_decay': 5.352677315386397e-07}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 11:24:28,425] Trial 59 finished with value: 0.4539635161794665 and parameters: {'lr': 0.0003904564975085427, 'weight_decay': 1.1311227785454794e-07}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 11:37:11,685] Trial 60 finished with value: 0.4522415775929336 and parameters: {'lr': 0.0009267914648004473, 'weight_decay': 1.0444974969068101e-06}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 11:50:00,606] Trial 61 finished with value: 0.452256941642123 and parameters: {'lr': 0.0009462733477938162, 'weight_decay': 1.2697388549881931e-06}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 12:02:44,806] Trial 62 finished with value: 0.4524201464607099 and parameters: {'lr': 0.0011112919960623812, 'weight_decay': 2.5332702304971645e-07}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 12:15:31,092] Trial 63 finished with value: 0.4523934774876774 and parameters: {'lr': 0.0007260035745421528, 'weight_decay': 6.914806199479283e-07}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 12:28:17,389] Trial 64 finished with value: 0.4528686869218387 and parameters: {'lr': 0.0005962302759704091, 'weight_decay': 2.809999904251071e-06}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 12:40:50,885] Trial 65 finished with value: 0.4547366622925173 and parameters: {'lr': 0.001814405387089063, 'weight_decay': 1.192658654313778e-07}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 12:53:28,315] Trial 66 finished with value: 0.4522619344592934 and parameters: {'lr': 0.0009164041236134455, 'weight_decay': 2.3974377449972315e-08}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 13:07:56,821] Trial 67 finished with value: 0.4914540847594611 and parameters: {'lr': 0.0014374780779228588, 'weight_decay': 0.009656482791446288}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 13:20:28,767] Trial 68 finished with value: 0.4538058100059653 and parameters: {'lr': 0.00044083074423525125, 'weight_decay': 4.481899353706216e-06}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 13:33:01,602] Trial 69 finished with value: 0.4530175548437606 and parameters: {'lr': 0.0011224619230777182, 'weight_decay': 7.827334936997967e-06}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 13:45:41,522] Trial 70 finished with value: 0.4523502804494838 and parameters: {'lr': 0.0007559371903288576, 'weight_decay': 9.81993716012399e-07}. Best is trial 47 with value: 0.4522311457869953.
[I 2026-02-23 13:58:04,495] Trial 71 finished with value: 0.45222790945677005 and parameters: {'lr': 0.0009059476803265977, 'weight_decay': 5.336677021259894e-07}. Best is trial 71 with value: 0.45222790945677005.
[I 2026-02-23 14:10:40,982] Trial 72 finished with value: 0.4522478558615963 and parameters: {'lr': 0.0008362834679684716, 'weight_decay': 5.17832222073949e-07}. Best is trial 71 with value: 0.45222790945677005.
