/home/alex/git/intfeat/.venv/lib/python3.12/site-packages/joblib/_multiprocessing_helpers.py:44: UserWarning: [Errno 13] Permission denied.  joblib will operate in serial mode
  warnings.warn("%s.  joblib will operate in serial mode" % (e,))

===== Variant: baseline_winner =====
Loaded rows [0, 1000000) in 21.1s
Loaded rows [1000000, 1200000) in 5.2s
Tuning rows: train=1000000 val=200000 (full train=1000000, full val=200000)
[I 2026-02-11 09:53:25,647] A new study created in RDB with name: criteo_1m200k_transfer_uvalley_fixed_baseline_winner
Study 'criteo_1m200k_transfer_uvalley_fixed_baseline_winner': completed_before=0, target=100, running_now=100
/home/alex/git/intfeat/.venv/lib/python3.12/site-packages/torch/cuda/__init__.py:182: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 11040). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at /pytorch/c10/cuda/CUDAFunctions.cpp:109.)
  return torch._C._cuda_getDeviceCount() > 0
[I 2026-02-11 12:02:25,591] Trial 59 finished with value: 0.4598861354739372 and parameters: {'lr': 0.0012340314160313663, 'weight_decay': 1.74269119305441e-05}. Best is trial 55 with value: 0.4587574111925205.
[I 2026-02-11 12:04:33,368] Trial 60 finished with value: 0.4598765510919367 and parameters: {'lr': 0.0008299564176549525, 'weight_decay': 4.105260929365401e-06}. Best is trial 55 with value: 0.4587574111925205.
[I 2026-02-11 12:06:39,813] Trial 61 finished with value: 0.4588078874168961 and parameters: {'lr': 0.0011736028460355339, 'weight_decay': 3.025732908368437e-07}. Best is trial 55 with value: 0.4587574111925205.
[I 2026-02-11 12:08:45,694] Trial 62 finished with value: 0.4589158095567605 and parameters: {'lr': 0.0010658672774859059, 'weight_decay': 3.5569085060996197e-07}. Best is trial 55 with value: 0.4587574111925205.
[I 2026-02-11 12:10:52,840] Trial 63 finished with value: 0.45895822754283583 and parameters: {'lr': 0.001721878032895539, 'weight_decay': 1.3235046626118236e-06}. Best is trial 55 with value: 0.4587574111925205.
[I 2026-02-11 12:13:01,081] Trial 64 finished with value: 0.4587562087230034 and parameters: {'lr': 0.0013029326738979064, 'weight_decay': 7.752358507930135e-07}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:15:08,150] Trial 65 finished with value: 0.4587562242731657 and parameters: {'lr': 0.0013605552842180818, 'weight_decay': 1.6612032313746442e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:17:16,050] Trial 66 finished with value: 0.4587669930508622 and parameters: {'lr': 0.0013495878773022677, 'weight_decay': 8.005606882819291e-07}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:19:22,666] Trial 67 finished with value: 0.45905677012241286 and parameters: {'lr': 0.0009759849879444519, 'weight_decay': 5.844546476511422e-07}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:21:29,403] Trial 68 finished with value: 0.45979656160316956 and parameters: {'lr': 0.002161867816695605, 'weight_decay': 9.47152076799453e-07}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:23:37,610] Trial 69 finished with value: 0.4618370894901271 and parameters: {'lr': 0.0026547090779782934, 'weight_decay': 5.035075357849716e-07}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:25:43,876] Trial 70 finished with value: 0.45921489509552144 and parameters: {'lr': 0.0013655400164086732, 'weight_decay': 8.631481107928139e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:27:50,250] Trial 71 finished with value: 0.4588287523885665 and parameters: {'lr': 0.001386653942946986, 'weight_decay': 3.0729149446729823e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:29:57,642] Trial 72 finished with value: 0.4594576401849072 and parameters: {'lr': 0.0008362834679684716, 'weight_decay': 1.042307150636109e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:32:05,831] Trial 73 finished with value: 0.4589595543626773 and parameters: {'lr': 0.0017246325499360984, 'weight_decay': 1.588419628813426e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:34:13,250] Trial 74 finished with value: 0.4605634207845258 and parameters: {'lr': 0.0006489576859374641, 'weight_decay': 4.6338985108402555e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:36:20,105] Trial 75 finished with value: 0.45898554604690883 and parameters: {'lr': 0.0009932450593854222, 'weight_decay': 7.713561278513187e-07}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:38:26,909] Trial 76 finished with value: 0.458836328562116 and parameters: {'lr': 0.00129070079837174, 'weight_decay': 7.835264671448216e-08}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:40:32,462] Trial 77 finished with value: 0.4589201373447469 and parameters: {'lr': 0.001544892979201036, 'weight_decay': 2.270332129023366e-07}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:42:39,256] Trial 78 finished with value: 0.4607027876788527 and parameters: {'lr': 0.0005528420221349959, 'weight_decay': 2.045147816579819e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:44:46,495] Trial 79 finished with value: 0.4589354483692928 and parameters: {'lr': 0.0010513030165820527, 'weight_decay': 3.8062791249854505e-07}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:46:53,284] Trial 80 finished with value: 0.4635834942421885 and parameters: {'lr': 0.0032151215706789243, 'weight_decay': 1.3792571441130177e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:49:01,370] Trial 81 finished with value: 0.458777971236627 and parameters: {'lr': 0.0012032160971406902, 'weight_decay': 1.8042352457080497e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:51:08,841] Trial 82 finished with value: 0.45881229686791164 and parameters: {'lr': 0.0013012400966371561, 'weight_decay': 2.739504061088203e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:53:16,404] Trial 83 finished with value: 0.45996475749287113 and parameters: {'lr': 0.000875456178494009, 'weight_decay': 6.8913584999635645e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:55:23,818] Trial 84 finished with value: 0.4588637419535192 and parameters: {'lr': 0.0015647000052017293, 'weight_decay': 8.057595022149388e-07}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:57:33,441] Trial 85 finished with value: 0.4595608225186268 and parameters: {'lr': 0.002084869066236012, 'weight_decay': 3.7860061311120143e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 12:59:40,108] Trial 86 finished with value: 0.45900605791582083 and parameters: {'lr': 0.0017138593411369406, 'weight_decay': 5.693740731206656e-07}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 13:01:47,822] Trial 87 finished with value: 0.45879014373399213 and parameters: {'lr': 0.0011810668152880568, 'weight_decay': 1.8786804698756913e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 13:03:54,070] Trial 88 finished with value: 0.46004584944768095 and parameters: {'lr': 0.0007328570556539125, 'weight_decay': 1.0345980958014052e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 13:06:02,074] Trial 89 finished with value: 0.45881103774041637 and parameters: {'lr': 0.0011401389824422026, 'weight_decay': 1.8067908815074e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 13:08:09,262] Trial 90 finished with value: 0.4588376617680596 and parameters: {'lr': 0.0014287968812795272, 'weight_decay': 4.570567959694319e-07}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 13:10:14,961] Trial 91 finished with value: 0.4588172686813608 and parameters: {'lr': 0.0012733863538472493, 'weight_decay': 2.7299498632813026e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 13:12:23,211] Trial 92 finished with value: 0.45901401269142533 and parameters: {'lr': 0.0009994575952987559, 'weight_decay': 1.966482110053005e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 13:14:30,342] Trial 93 finished with value: 0.45900987994353726 and parameters: {'lr': 0.0015137357554196628, 'weight_decay': 5.344128588805017e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 13:16:40,632] Trial 94 finished with value: 0.4598124726830688 and parameters: {'lr': 0.0019226339584882245, 'weight_decay': 1.1680244306415093e-05}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 13:18:48,893] Trial 95 finished with value: 0.45880502743566953 and parameters: {'lr': 0.0011228313694802675, 'weight_decay': 1.3956283252909331e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 13:20:54,325] Trial 96 finished with value: 0.4960270652861554 and parameters: {'lr': 0.008874990983893912, 'weight_decay': 7.063718952299197e-07}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 13:23:01,673] Trial 97 finished with value: 0.4597968197543081 and parameters: {'lr': 0.0008198736852798188, 'weight_decay': 2.3701265355132365e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 13:25:09,514] Trial 98 finished with value: 0.4588668722925439 and parameters: {'lr': 0.001219387463479533, 'weight_decay': 3.237798806226865e-06}. Best is trial 64 with value: 0.4587562087230034.
[I 2026-02-11 13:27:16,370] Trial 99 finished with value: 0.45905515716979467 and parameters: {'lr': 0.0018029857950901105, 'weight_decay': 1.0862311160898682e-06}. Best is trial 64 with value: 0.4587562087230034.
Loaded rows [1200000, 1400000) in 5.4s
RESULT baseline_winner best_trial_val_logloss= 0.458756 final_val_logloss= 0.458756 final_test_logloss= 0.458938

===== Variant: bspline_integer_basis =====
Loaded rows [0, 1000000) in 20.2s
Loaded rows [1000000, 1200000) in 5.1s
Tuning rows: train=1000000 val=200000 (full train=1000000, full val=200000)
[I 2026-02-11 13:30:37,250] A new study created in RDB with name: criteo_1m200k_transfer_uvalley_fixed_bspline_integer_basis
Study 'criteo_1m200k_transfer_uvalley_fixed_bspline_integer_basis': completed_before=0, target=100, running_now=100
[I 2026-02-11 13:36:49,005] Trial 0 finished with value: 0.48888611423857736 and parameters: {'lr': 0.0005611516415334506, 'weight_decay': 0.005061576888752304}. Best is trial 0 with value: 0.48888611423857736.
[I 2026-02-11 13:42:55,034] Trial 1 finished with value: 0.46165689697836015 and parameters: {'lr': 0.0029106359131330704, 'weight_decay': 3.90796715682288e-05}. Best is trial 1 with value: 0.46165689697836015.
[I 2026-02-11 13:48:59,183] Trial 2 finished with value: 0.46129441398571097 and parameters: {'lr': 0.0002051338263087451, 'weight_decay': 8.62913219007185e-08}. Best is trial 2 with value: 0.46129441398571097.
[I 2026-02-11 13:55:07,319] Trial 3 finished with value: 0.4804629165696015 and parameters: {'lr': 0.00013066739238053285, 'weight_decay': 0.0015741890047456662}. Best is trial 2 with value: 0.46129441398571097.
[I 2026-02-11 14:01:14,083] Trial 4 finished with value: 0.46480336890837803 and parameters: {'lr': 0.0015930522616241021, 'weight_decay': 0.00017718847354806813}. Best is trial 2 with value: 0.46129441398571097.
[I 2026-02-11 14:07:36,889] Trial 5 finished with value: 0.49948687540787784 and parameters: {'lr': 0.00010994335574766199, 'weight_decay': 0.006598711072054081}. Best is trial 2 with value: 0.46129441398571097.
[I 2026-02-11 14:13:43,738] Trial 6 finished with value: 0.4693270275201995 and parameters: {'lr': 0.004622589001020831, 'weight_decay': 1.879466824163843e-07}. Best is trial 2 with value: 0.46129441398571097.
[I 2026-02-11 14:19:49,991] Trial 7 finished with value: 0.4609296855240896 and parameters: {'lr': 0.0002310201887845295, 'weight_decay': 1.2601639723276798e-07}. Best is trial 7 with value: 0.4609296855240896.
[I 2026-02-11 14:25:54,507] Trial 8 finished with value: 0.4600067148985704 and parameters: {'lr': 0.0004059611610484307, 'weight_decay': 1.4077923139972383e-05}. Best is trial 8 with value: 0.4600067148985704.
[I 2026-02-11 14:32:00,586] Trial 9 finished with value: 0.4582981412681476 and parameters: {'lr': 0.0007309539835912913, 'weight_decay': 5.589524205217922e-07}. Best is trial 9 with value: 0.4582981412681476.
[I 2026-02-11 14:38:08,016] Trial 10 finished with value: 0.4576209640973431 and parameters: {'lr': 0.0011044508862778093, 'weight_decay': 1.45504464702849e-06}. Best is trial 10 with value: 0.4576209640973431.
[I 2026-02-11 14:44:13,158] Trial 11 finished with value: 0.4576315889349024 and parameters: {'lr': 0.0010866115799955207, 'weight_decay': 1.2053282859112384e-06}. Best is trial 10 with value: 0.4576209640973431.
